date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
2020-03-22,USA-53053,Pierce,Washington,12,11.14,1.23,0,0.14,0.02
2020-03-22,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-22,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-22,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-03-22,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-03-22,USA-53037,Kittitas,Washington,0,0.14,0.3,0,0,0
2020-03-22,USA-53035,Kitsap,Washington,5,2.14,0.79,0,0,0
2020-03-22,USA-53033,King,Washington,101,87.86,3.9,1,5.57,0.25
2020-03-22,USA-53031,Jefferson,Washington,2,0.43,1.33,0,0,0
2020-03-22,USA-53029,Island,Washington,2,2.14,2.52,0,0.14,0.17
2020-03-22,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-22,USA-53025,Grant,Washington,7,2.43,2.48,0,0,0
2020-03-22,USA-53021,Franklin,Washington,1,0.29,0.3,0,0,0
2020-03-22,USA-53015,Cowlitz,Washington,1,0.43,0.39,0,0,0
2020-03-22,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-22,USA-53011,Clark,Washington,1,1,0.2,0,0.43,0.09
2020-03-22,USA-53009,Clallam,Washington,2,0.57,0.74,0,0,0
2020-03-22,USA-53007,Chelan,Washington,0,0.29,0.37,0,0,0
2020-03-22,USA-53005,Benton,Washington,0,1.14,0.56,0,0.29,0.14
2020-03-23,USA-53077,Yakima,Washington,1,3,1.2,0,0,0
2020-03-23,USA-53075,Whitman,Washington,1,0.29,0.57,0,0,0
2020-03-23,USA-53073,Whatcom,Washington,29,6.43,2.8,0,0.29,0.12
2020-03-23,USA-53071,Walla Walla,Washington,0,0,0,0,0,0
2020-03-23,USA-53067,Thurston,Washington,0,1,0.34,0,0,0
2020-03-23,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-03-23,USA-53063,Spokane,Washington,9,3.14,0.6,0,0,0
2020-03-23,USA-53061,Snohomish,Washington,38,45.57,5.54,0,1,0.12
2020-03-23,USA-53057,Skagit,Washington,11,5.43,4.2,1,0.14,0.11
2020-03-23,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-03-23,USA-53053,Pierce,Washington,19,11.71,1.29,0,0.14,0.02
2020-03-23,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-23,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-23,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-03-23,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-03-23,USA-53037,Kittitas,Washington,1,0.29,0.6,0,0,0
2020-03-23,USA-53035,Kitsap,Washington,0,1.86,0.68,0,0,0
2020-03-23,USA-53033,King,Washington,130,96.71,4.29,11,6.29,0.28
2020-03-23,USA-53031,Jefferson,Washington,1,0.57,1.77,0,0,0
2020-03-23,USA-53029,Island,Washington,4,2.57,3.02,0,0.14,0.17
2020-03-23,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-23,USA-53025,Grant,Washington,5,2.43,2.48,0,0,0
2020-03-23,USA-53021,Franklin,Washington,0,0.29,0.3,0,0,0
2020-03-23,USA-53017,Douglas,Washington,1,0.14,0.33,0,0,0
2020-03-23,USA-53015,Cowlitz,Washington,0,0.43,0.39,0,0,0
2020-03-23,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-23,USA-53011,Clark,Washington,3,1.29,0.26,1,0.57,0.12
2020-03-23,USA-53009,Clallam,Washington,0,0.57,0.74,0,0,0
2020-03-23,USA-53007,Chelan,Washington,3,0.71,0.93,0,0,0
2020-03-23,USA-53005,Benton,Washington,0,1.14,0.56,0,0.29,0.14
2020-03-23,USA-53001,Adams,Washington,1,0.14,0.71,0,0,0
2020-03-24,USA-53999,Unknown,Washington,77,11,NA,0,0,NA
2020-03-24,USA-53077,Yakima,Washington,19,5.57,2.22,1,0.14,0.06
2020-03-24,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-03-24,USA-53073,Whatcom,Washington,16,8.29,3.61,0,0.29,0.12
2020-03-24,USA-53071,Walla Walla,Washington,1,0.14,0.24,0,0,0
2020-03-24,USA-53067,Thurston,Washington,3,1.29,0.44,0,0,0
2020-03-24,USA-53065,Stevens,Washington,0,0.14,0.31,0,0,0
2020-03-24,USA-53063,Spokane,Washington,4,3.71,0.71,0,0,0
2020-03-24,USA-53061,Snohomish,Washington,95,49.71,6.05,5,1.57,0.19
2020-03-24,USA-53057,Skagit,Washington,3,5.57,4.31,0,0.14,0.11
2020-03-24,USA-53055,San Juan,Washington,0,0.14,0.81,0,0,0
2020-03-24,USA-53053,Pierce,Washington,12,13.43,1.48,0,0.14,0.02
2020-03-24,USA-53045,Mason,Washington,1,0.14,0.21,0,0,0
2020-03-24,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-24,USA-53041,Lewis,Washington,0,0.14,0.18,0,0,0
2020-03-24,USA-53039,Klickitat,Washington,2,0.71,3.19,0,0,0
2020-03-24,USA-53037,Kittitas,Washington,1,0.43,0.89,0,0,0
2020-03-24,USA-53035,Kitsap,Washington,0,1.86,0.68,0,0,0
2020-03-24,USA-53033,King,Washington,112,108.57,4.82,7,6.86,0.3
2020-03-24,USA-53031,Jefferson,Washington,1,0.57,1.77,0,0,0
2020-03-24,USA-53029,Island,Washington,4,2.14,2.52,0,0.14,0.17
2020-03-24,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-24,USA-53025,Grant,Washington,4,3,3.07,0,0,0
2020-03-24,USA-53021,Franklin,Washington,5,0.86,0.9,0,0,0
2020-03-24,USA-53017,Douglas,Washington,1,0.29,0.66,0,0,0
2020-03-24,USA-53015,Cowlitz,Washington,0,0.43,0.39,0,0,0
2020-03-24,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-24,USA-53011,Clark,Washington,3,1.71,0.35,0,0.29,0.06
2020-03-24,USA-53009,Clallam,Washington,0,0.57,0.74,0,0,0
2020-03-24,USA-53007,Chelan,Washington,0,0.43,0.56,0,0,0
2020-03-24,USA-53005,Benton,Washington,4,1.71,0.84,0,0.29,0.14
2020-03-24,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-03-25,USA-53999,Unknown,Washington,-77,12.83,NA,0,0,NA
2020-03-25,USA-53077,Yakima,Washington,7,6,2.39,0,0.14,0.06
2020-03-25,USA-53075,Whitman,Washington,0,0.29,0.57,0,0,0
2020-03-25,USA-53073,Whatcom,Washington,2,8.43,3.68,0,0.29,0.12
2020-03-25,USA-53071,Walla Walla,Washington,1,0.29,0.47,0,0,0
2020-03-25,USA-53067,Thurston,Washington,0,1.14,0.39,0,0,0
2020-03-25,USA-53065,Stevens,Washington,1,0.29,0.62,0,0,0
2020-03-25,USA-53063,Spokane,Washington,22,6.86,1.31,0,0,0
2020-03-25,USA-53061,Snohomish,Washington,20,46.29,5.63,0,1.43,0.17
2020-03-25,USA-53057,Skagit,Washington,15,7,5.42,0,0.14,0.11
2020-03-25,USA-53055,San Juan,Washington,1,0.29,1.63,0,0,0
2020-03-25,USA-53053,Pierce,Washington,17,14.14,1.56,1,0.14,0.02
2020-03-25,USA-53047,Okanogan,Washington,1,0.14,0.34,0,0,0
2020-03-25,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-25,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-25,USA-53041,Lewis,Washington,3,0.57,0.71,0,0,0
2020-03-25,USA-53039,Klickitat,Washington,0,0.71,3.19,0,0,0
2020-03-25,USA-53037,Kittitas,Washington,0,0.29,0.6,0,0,0
2020-03-25,USA-53035,Kitsap,Washington,7,2.57,0.95,0,0,0
2020-03-25,USA-53033,King,Washington,82,113.86,5.05,6,6.29,0.28
2020-03-25,USA-53031,Jefferson,Washington,2,0.86,2.66,0,0,0
2020-03-25,USA-53029,Island,Washington,9,3.14,3.69,0,0.14,0.17
2020-03-25,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-25,USA-53025,Grant,Washington,-1,3.5,3.58,0,0,0
2020-03-25,USA-53021,Franklin,Washington,0,0.86,0.9,0,0,0
2020-03-25,USA-53019,Ferry,Washington,1,0.14,1.87,0,0,0
2020-03-25,USA-53017,Douglas,Washington,0,0.29,0.66,0,0,0
2020-03-25,USA-53015,Cowlitz,Washington,0,0.43,0.39,0,0,0
2020-03-25,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-25,USA-53011,Clark,Washington,0,1.71,0.35,0,0.14,0.03
2020-03-25,USA-53009,Clallam,Washington,0,0.57,0.74,0,0,0
2020-03-25,USA-53007,Chelan,Washington,5,1.14,1.48,0,0,0
2020-03-25,USA-53005,Benton,Washington,-2,1.83,0.9,0,0.14,0.07
2020-03-25,USA-53001,Adams,Washington,0,0.14,0.71,0,0,0
2020-03-26,USA-53999,Unknown,Washington,65,23.67,NA,0,0,NA
2020-03-26,USA-53077,Yakima,Washington,10,7.43,2.96,1,0.29,0.11
2020-03-26,USA-53075,Whitman,Washington,1,0.43,0.86,0,0,0
2020-03-26,USA-53073,Whatcom,Washington,20,11.29,4.92,2,0.43,0.19
2020-03-26,USA-53071,Walla Walla,Washington,0,0.29,0.47,0,0,0
2020-03-26,USA-53067,Thurston,Washington,10,2.57,0.89,0,0,0
2020-03-26,USA-53065,Stevens,Washington,0,0.29,0.62,0,0,0
2020-03-26,USA-53063,Spokane,Washington,12,8.29,1.58,0,0,0
2020-03-26,USA-53061,Snohomish,Washington,145,61.57,7.49,3,1.71,0.21
2020-03-26,USA-53057,Skagit,Washington,15,8.57,6.63,0,0.14,0.11
2020-03-26,USA-53055,San Juan,Washington,1,0.43,2.44,0,0,0
2020-03-26,USA-53053,Pierce,Washington,31,15.86,1.75,2,0.43,0.05
2020-03-26,USA-53047,Okanogan,Washington,0,0.14,0.34,0,0,0
2020-03-26,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-26,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-26,USA-53041,Lewis,Washington,0,0.57,0.71,0,0,0
2020-03-26,USA-53039,Klickitat,Washington,1,0.71,3.19,0,0,0
2020-03-26,USA-53037,Kittitas,Washington,2,0.57,1.19,0,0,0
2020-03-26,USA-53035,Kitsap,Washington,6,3,1.11,0,0,0
2020-03-26,USA-53033,King,Washington,219,126.57,5.62,10,7.14,0.32
2020-03-26,USA-53031,Jefferson,Washington,1,1,3.1,0,0,0
2020-03-26,USA-53029,Island,Washington,26,6.71,7.89,0,0,0
2020-03-26,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-26,USA-53025,Grant,Washington,7,4.33,4.43,1,0.14,0.15
2020-03-26,USA-53021,Franklin,Washington,0,0.86,0.9,0,0,0
2020-03-26,USA-53019,Ferry,Washington,0,0.14,1.87,0,0,0
2020-03-26,USA-53017,Douglas,Washington,3,0.71,1.64,0,0,0
2020-03-26,USA-53015,Cowlitz,Washington,4,1,0.9,0,0,0
2020-03-26,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-26,USA-53011,Clark,Washington,32,6.29,1.29,1,0.29,0.06
2020-03-26,USA-53009,Clallam,Washington,1,0.57,0.74,0,0,0
2020-03-26,USA-53007,Chelan,Washington,0,1.14,1.48,0,0,0
2020-03-26,USA-53005,Benton,Washington,9,3.17,1.55,2,0.43,0.21
2020-03-26,USA-53001,Adams,Washington,2,0.43,2.14,0,0,0
2020-03-27,USA-53999,Unknown,Washington,-22,28.4,NA,0,0,NA
2020-03-27,USA-53077,Yakima,Washington,11,8.86,3.53,0,0.29,0.11
2020-03-27,USA-53075,Whitman,Washington,2,0.71,1.43,0,0,0
2020-03-27,USA-53073,Whatcom,Washington,6,11.57,5.05,0,0.43,0.19
2020-03-27,USA-53071,Walla Walla,Washington,0,0.29,0.47,0,0,0
2020-03-27,USA-53067,Thurston,Washington,3,2.71,0.93,0,0,0
2020-03-27,USA-53065,Stevens,Washington,1,0.29,0.62,0,0,0
2020-03-27,USA-53063,Spokane,Washington,19,10.71,2.05,1,0.14,0.03
2020-03-27,USA-53061,Snohomish,Washington,135,75.57,9.19,5,2.29,0.28
2020-03-27,USA-53059,Skamania,Washington,1,0.14,1.18,0,0,0
2020-03-27,USA-53057,Skagit,Washington,13,9.29,7.19,0,0.14,0.11
2020-03-27,USA-53055,San Juan,Washington,0,0.29,1.63,0,0,0
2020-03-27,USA-53053,Pierce,Washington,45,21.14,2.34,1,0.57,0.06
2020-03-27,USA-53047,Okanogan,Washington,1,0.29,0.68,0,0,0
2020-03-27,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-27,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-27,USA-53041,Lewis,Washington,2,0.71,0.89,0,0,0
2020-03-27,USA-53039,Klickitat,Washington,0,0.71,3.19,0,0,0
2020-03-27,USA-53037,Kittitas,Washington,0,0.57,1.19,0,0,0
2020-03-27,USA-53035,Kitsap,Washington,9,4.29,1.58,1,0.14,0.05
2020-03-27,USA-53033,King,Washington,251,148,6.57,16,8.43,0.37
2020-03-27,USA-53031,Jefferson,Washington,0,1,3.1,0,0,0
2020-03-27,USA-53029,Island,Washington,15,8.57,10.07,0,0,0
2020-03-27,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-27,USA-53025,Grant,Washington,9,5.33,5.46,0,0.14,0.15
2020-03-27,USA-53021,Franklin,Washington,5,1.57,1.65,0,0,0
2020-03-27,USA-53019,Ferry,Washington,0,0.14,1.87,0,0,0
2020-03-27,USA-53017,Douglas,Washington,0,0.71,1.64,0,0,0
2020-03-27,USA-53015,Cowlitz,Washington,0,0.71,0.65,0,0,0
2020-03-27,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-27,USA-53011,Clark,Washington,28,10,2.05,1,0.43,0.09
2020-03-27,USA-53009,Clallam,Washington,0,0.57,0.74,0,0,0
2020-03-27,USA-53007,Chelan,Washington,3,1.57,2.04,1,0.14,0.19
2020-03-27,USA-53005,Benton,Washington,23,6.83,3.34,1,0.57,0.28
2020-03-27,USA-53001,Adams,Washington,2,0.71,3.57,0,0,0
2020-03-28,USA-53999,Unknown,Washington,115,51.4,NA,0,0,NA
2020-03-28,USA-53077,Yakima,Washington,28,11.43,4.56,0,0.29,0.11
2020-03-28,USA-53075,Whitman,Washington,1,0.86,1.71,0,0,0
2020-03-28,USA-53073,Whatcom,Washington,10,12.57,5.48,0,0.29,0.12
2020-03-28,USA-53071,Walla Walla,Washington,1,0.43,0.71,0,0,0
2020-03-28,USA-53067,Thurston,Washington,6,3.29,1.13,0,0,0
2020-03-28,USA-53065,Stevens,Washington,0,0.29,0.62,0,0,0
2020-03-28,USA-53063,Spokane,Washington,22,13.14,2.51,1,0.29,0.05
2020-03-28,USA-53061,Snohomish,Washington,-1,77.83,9.47,0,2,0.24
2020-03-28,USA-53059,Skamania,Washington,0,0.14,1.18,0,0,0
2020-03-28,USA-53057,Skagit,Washington,6,9.86,7.63,2,0.43,0.33
2020-03-28,USA-53055,San Juan,Washington,1,0.43,2.44,0,0,0
2020-03-28,USA-53053,Pierce,Washington,51,26.71,2.95,0,0.57,0.06
2020-03-28,USA-53047,Okanogan,Washington,1,0.43,1.01,0,0,0
2020-03-28,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-28,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-28,USA-53041,Lewis,Washington,0,0.71,0.89,0,0,0
2020-03-28,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0,0
2020-03-28,USA-53037,Kittitas,Washington,0,0.57,1.19,0,0,0
2020-03-28,USA-53035,Kitsap,Washington,7,4.86,1.79,0,0.14,0.05
2020-03-28,USA-53033,King,Washington,249,163.43,7.25,11,8.86,0.39
2020-03-28,USA-53031,Jefferson,Washington,2,1.29,3.99,0,0,0
2020-03-28,USA-53029,Island,Washington,13,10.43,12.25,0,0,0
2020-03-28,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-28,USA-53025,Grant,Washington,2,5.67,5.8,0,0.14,0.15
2020-03-28,USA-53021,Franklin,Washington,4,2.14,2.25,0,0,0
2020-03-28,USA-53019,Ferry,Washington,0,0.14,1.87,0,0,0
2020-03-28,USA-53017,Douglas,Washington,0,0.71,1.64,0,0,0
2020-03-28,USA-53015,Cowlitz,Washington,3,1.14,1.03,0,0,0
2020-03-28,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-28,USA-53011,Clark,Washington,6,10.43,2.14,0,0.43,0.09
2020-03-28,USA-53009,Clallam,Washington,0,0.43,0.55,0,0,0
2020-03-28,USA-53007,Chelan,Washington,0,1.57,2.04,0,0.14,0.19
2020-03-28,USA-53005,Benton,Washington,14,8.33,4.08,0,0.43,0.21
2020-03-28,USA-53001,Adams,Washington,0,0.71,3.57,0,0,0
2020-03-29,USA-53999,Unknown,Washington,104,72.2,NA,0,0,NA
2020-03-29,USA-53077,Yakima,Washington,47,17.57,7,1,0.43,0.17
2020-03-29,USA-53075,Whitman,Washington,0,0.71,1.43,0,0,0
2020-03-29,USA-53073,Whatcom,Washington,14,13.86,6.04,3,0.71,0.31
2020-03-29,USA-53071,Walla Walla,Washington,3,0.86,1.41,0,0,0
2020-03-29,USA-53067,Thurston,Washington,3,3.57,1.23,0,0,0
2020-03-29,USA-53065,Stevens,Washington,0,0.29,0.62,0,0,0
2020-03-29,USA-53063,Spokane,Washington,32,17.14,3.28,2,0.57,0.11
2020-03-29,USA-53061,Snohomish,Washington,155,98,11.92,0,1.86,0.23
2020-03-29,USA-53059,Skamania,Washington,0,0.14,1.18,0,0,0
2020-03-29,USA-53057,Skagit,Washington,4,9.57,7.41,0,0.43,0.33
2020-03-29,USA-53055,San Juan,Washington,0,0.43,2.44,0,0,0
2020-03-29,USA-53053,Pierce,Washington,36,30.14,3.33,1,0.71,0.08
2020-03-29,USA-53047,Okanogan,Washington,0,0.43,1.01,0,0,0
2020-03-29,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-29,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-29,USA-53041,Lewis,Washington,3,1.14,1.42,0,0,0
2020-03-29,USA-53039,Klickitat,Washington,0,0.43,1.91,1,0.14,0.64
2020-03-29,USA-53037,Kittitas,Washington,0,0.57,1.19,0,0,0
2020-03-29,USA-53035,Kitsap,Washington,7,5.14,1.89,0,0.14,0.05
2020-03-29,USA-53033,King,Washington,84,161,7.15,8,9.86,0.44
2020-03-29,USA-53031,Jefferson,Washington,1,1.14,3.55,0,0,0
2020-03-29,USA-53029,Island,Washington,3,10.57,12.42,0,0,0
2020-03-29,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-29,USA-53025,Grant,Washington,14,6.83,6.99,0,0.14,0.15
2020-03-29,USA-53021,Franklin,Washington,16,4.29,4.5,0,0,0
2020-03-29,USA-53019,Ferry,Washington,0,0.14,1.87,0,0,0
2020-03-29,USA-53017,Douglas,Washington,0,0.71,1.64,0,0,0
2020-03-29,USA-53015,Cowlitz,Washington,3,1.43,1.29,0,0,0
2020-03-29,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-29,USA-53011,Clark,Washington,8,11.43,2.34,0,0.43,0.09
2020-03-29,USA-53009,Clallam,Washington,1,0.29,0.37,0,0,0
2020-03-29,USA-53007,Chelan,Washington,1,1.71,2.22,0,0.14,0.19
2020-03-29,USA-53005,Benton,Washington,45,15.83,7.75,0,0.43,0.21
2020-03-29,USA-53001,Adams,Washington,2,1,5,0,0,0
2020-03-30,USA-53999,Unknown,Washington,-19,90.25,NA,0,0,NA
2020-03-30,USA-53077,Yakima,Washington,0,17.43,6.95,0,0.43,0.17
2020-03-30,USA-53075,Whitman,Washington,0,0.57,1.14,0,0,0
2020-03-30,USA-53073,Whatcom,Washington,0,9.71,4.24,0,0.71,0.31
2020-03-30,USA-53071,Walla Walla,Washington,0,0.86,1.41,0,0,0
2020-03-30,USA-53067,Thurston,Washington,7,4.57,1.57,0,0,0
2020-03-30,USA-53065,Stevens,Washington,1,0.43,0.94,0,0,0
2020-03-30,USA-53063,Spokane,Washington,0,15.86,3.03,0,0.57,0.11
2020-03-30,USA-53061,Snohomish,Washington,59,101.5,12.35,7,2.86,0.35
2020-03-30,USA-53059,Skamania,Washington,0,0.14,1.18,0,0,0
2020-03-30,USA-53057,Skagit,Washington,0,8,6.19,0,0.29,0.22
2020-03-30,USA-53055,San Juan,Washington,0,0.43,2.44,0,0,0
2020-03-30,USA-53053,Pierce,Washington,35,32.43,3.58,0,0.71,0.08
2020-03-30,USA-53047,Okanogan,Washington,0,0.43,1.01,0,0,0
2020-03-30,USA-53045,Mason,Washington,0,0.14,0.21,0,0,0
2020-03-30,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-30,USA-53041,Lewis,Washington,0,1.14,1.42,0,0,0
2020-03-30,USA-53039,Klickitat,Washington,0,0.43,1.91,0,0.14,0.64
2020-03-30,USA-53037,Kittitas,Washington,0,0.43,0.89,0,0,0
2020-03-30,USA-53035,Kitsap,Washington,7,6.14,2.26,0,0.14,0.05
2020-03-30,USA-53033,King,Washington,169,166.57,7.39,6,9.14,0.41
2020-03-30,USA-53031,Jefferson,Washington,0,1,3.1,0,0,0
2020-03-30,USA-53029,Island,Washington,0,10,11.75,0,0,0
2020-03-30,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-30,USA-53025,Grant,Washington,4,6.67,6.82,-1,0.17,0.17
2020-03-30,USA-53021,Franklin,Washington,0,4.29,4.5,0,0,0
2020-03-30,USA-53019,Ferry,Washington,0,0.14,1.87,0,0,0
2020-03-30,USA-53017,Douglas,Washington,0,0.57,1.32,0,0,0
2020-03-30,USA-53015,Cowlitz,Washington,0,1.43,1.29,0,0,0
2020-03-30,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-30,USA-53011,Clark,Washington,20,13.86,2.84,0,0.29,0.06
2020-03-30,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-03-30,USA-53007,Chelan,Washington,0,1.29,1.67,0,0.14,0.19
2020-03-30,USA-53005,Benton,Washington,0,15.83,7.75,0,0.43,0.21
2020-03-30,USA-53001,Adams,Washington,0,0.86,4.29,0,0,0
2020-03-31,USA-53999,Unknown,Washington,-12,94.67,NA,0,0,NA
2020-03-31,USA-53077,Yakima,Washington,0,14.71,5.87,0,0.29,0.11
2020-03-31,USA-53075,Whitman,Washington,0,0.57,1.14,0,0,0
2020-03-31,USA-53073,Whatcom,Washington,0,7.43,3.24,0,0.71,0.31
2020-03-31,USA-53071,Walla Walla,Washington,0,0.71,1.18,0,0,0
2020-03-31,USA-53067,Thurston,Washington,5,4.86,1.67,0,0,0
2020-03-31,USA-53065,Stevens,Washington,0,0.43,0.94,0,0,0
2020-03-31,USA-53063,Spokane,Washington,0,15.29,2.92,0,0.57,0.11
2020-03-31,USA-53061,Snohomish,Washington,102,102.67,12.49,2,2.43,0.3
2020-03-31,USA-53059,Skamania,Washington,0,0.14,1.18,0,0,0
2020-03-31,USA-53057,Skagit,Washington,0,7.57,5.86,0,0.29,0.22
2020-03-31,USA-53055,San Juan,Washington,0,0.43,2.44,0,0,0
2020-03-31,USA-53053,Pierce,Washington,0,30.71,3.39,0,0.71,0.08
2020-03-31,USA-53047,Okanogan,Washington,0,0.43,1.01,0,0,0
2020-03-31,USA-53045,Mason,Washington,0,0,0,0,0,0
2020-03-31,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-03-31,USA-53041,Lewis,Washington,0,1.14,1.42,0,0,0
2020-03-31,USA-53039,Klickitat,Washington,0,0.14,0.64,0,0.14,0.64
2020-03-31,USA-53037,Kittitas,Washington,0,0.29,0.6,0,0,0
2020-03-31,USA-53035,Kitsap,Washington,0,6.14,2.26,0,0.14,0.05
2020-03-31,USA-53033,King,Washington,0,150.57,6.68,0,8.14,0.36
2020-03-31,USA-53031,Jefferson,Washington,0,0.86,2.66,0,0,0
2020-03-31,USA-53029,Island,Washington,11,11,12.92,2,0.29,0.34
2020-03-31,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-03-31,USA-53025,Grant,Washington,0,6,6.14,0,0.17,0.17
2020-03-31,USA-53021,Franklin,Washington,1,3.71,3.9,0,0,0
2020-03-31,USA-53019,Ferry,Washington,0,0.14,1.87,0,0,0
2020-03-31,USA-53017,Douglas,Washington,0,0.43,0.99,0,0,0
2020-03-31,USA-53015,Cowlitz,Washington,0,1.43,1.29,0,0,0
2020-03-31,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-03-31,USA-53011,Clark,Washington,6,14.29,2.93,0,0.29,0.06
2020-03-31,USA-53009,Clallam,Washington,0,0.29,0.37,0,0,0
2020-03-31,USA-53007,Chelan,Washington,0,1.29,1.67,0,0.14,0.19
2020-03-31,USA-53005,Benton,Washington,0,15.17,7.42,1,0.57,0.28
2020-03-31,USA-53001,Adams,Washington,0,0.86,4.29,0,0,0
2020-04-01,USA-53999,Unknown,Washington,-231,94.67,NA,0,0,NA
2020-04-01,USA-53077,Yakima,Washington,53,21.29,8.48,0,0.29,0.11
2020-04-01,USA-53075,Whitman,Washington,4,1.14,2.28,0,0,0
2020-04-01,USA-53073,Whatcom,Washington,28,11.14,4.86,1,0.86,0.37
2020-04-01,USA-53071,Walla Walla,Washington,1,0.71,1.18,0,0,0
2020-04-01,USA-53067,Thurston,Washington,3,5.29,1.82,0,0,0
2020-04-01,USA-53065,Stevens,Washington,0,0.29,0.62,0,0,0
2020-04-01,USA-53063,Spokane,Washington,5,12.86,2.46,0,0.57,0.11
2020-04-01,USA-53061,Snohomish,Washington,76,112,13.62,7,3.43,0.42
2020-04-01,USA-53059,Skamania,Washington,0,0.14,1.18,0,0,0
2020-04-01,USA-53057,Skagit,Washington,42,11.43,8.85,1,0.43,0.33
2020-04-01,USA-53055,San Juan,Washington,2,0.57,3.25,0,0,0
2020-04-01,USA-53053,Pierce,Washington,71,38.43,4.25,1,0.71,0.08
2020-04-01,USA-53047,Okanogan,Washington,0,0.29,0.68,0,0,0
2020-04-01,USA-53045,Mason,Washington,4,0.57,0.86,0,0,0
2020-04-01,USA-53043,Lincoln,Washington,0,0,0,0,0,0
2020-04-01,USA-53041,Lewis,Washington,0,0.71,0.89,0,0,0
2020-04-01,USA-53039,Klickitat,Washington,2,0.43,1.91,0,0.14,0.64
2020-04-01,USA-53037,Kittitas,Washington,2,0.57,1.19,0,0,0
2020-04-01,USA-53035,Kitsap,Washington,11,6.71,2.47,0,0.14,0.05
2020-04-01,USA-53033,King,Washington,166,162.57,7.22,14,9.29,0.41
2020-04-01,USA-53031,Jefferson,Washington,3,1,3.1,0,0,0
2020-04-01,USA-53029,Island,Washington,8,10.86,12.75,0,0.29,0.34
2020-04-01,USA-53027,Grays Harbor,Washington,0,0,0,0,0,0
2020-04-01,USA-53025,Grant,Washington,11,6.71,6.87,0,0.17,0.17
2020-04-01,USA-53021,Franklin,Washington,0,3.71,3.9,0,0,0
2020-04-01,USA-53019,Ferry,Washington,0,0,0,0,0,0
2020-04-01,USA-53017,Douglas,Washington,0,0.43,0.99,0,0,0
2020-04-01,USA-53015,Cowlitz,Washington,5,2.14,1.94,0,0,0
2020-04-01,USA-53013,Columbia,Washington,0,0,0,0,0,0
2020-04-01,USA-53011,Clark,Washington,14,16.29,3.34,0,0.29,0.06
2020-04-01,USA-53009,Clallam,Washington,2,0.57,0.74,0,0,0
2020-04-01,USA-53007,Chelan,Washington,0,0.57,0.74,0,0.14,0.19
